name,address,lat,lon,note,google_maps_url,feature_id,kg_id,added_by,list_title,list_id,emoji,category,status,source_lists,source_list_ids,tourism_tier,drop_reason
Waterfalls Akchourاقشور,,35.2393737,-5.1773489999999995,,https://www.google.com/maps?ftid=0xd0b2c22260509bf:0xcdd5aa44f4ec081c,0xd0b2c22260509bf:0xcdd5aa44f4ec081c,,Zach J.,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,📍,place,want_to_go,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,vibe,
Wattana Panich,,13.7341798,100.5876535,,https://www.google.com/maps?ftid=0x30e29e49982ce2f9:0x38858b25983d26,0x30e29e49982ce2f9:0x38858b25983d26,,Zach J.,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,📍,place,want_to_go,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,vibe,
West Edmonton Mall,,53.5230471,-113.62274149999999,,https://www.google.com/maps?ftid=0x53a020573a8614db:0x8546a29e09b26fcb,0x53a020573a8614db:0x8546a29e09b26fcb,,Zach J.,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,📍,place,want_to_go,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,vibe,
Western Wall,Jerusalem,31.7767189,35.2345085,,https://www.google.com/maps?ftid=0x150329c939ceab8f:0x83ad5efed1777179,0x150329c939ceab8f:0x83ad5efed1777179,/m/0j_pp,Zach J.,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,📍,place,want_to_go,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,vibe,
Whittier,"Whittier, AK 99693, USA",60.7745903,-148.6858408,,https://www.google.com/maps?ftid=0x56b81ad99e929553:0xf6d71b0f8e5d2ee2,0x56b81ad99e929553:0xf6d71b0f8e5d2ee2,/m/01z23nx,Zach J.,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,📍,place,want_to_go,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,vibe,
Wild Wadi Waterpark Jumeirah,Jumeirah St - opp. Burj Al Arab - Umm Suqeim - Umm Suqeim 3 - Dubai - United Arab Emirates,25.139409,55.188843999999996,,https://www.google.com/maps?ftid=0x3e5f6a511ed4b287:0xe1a35f0efa60846c,0x3e5f6a511ed4b287:0xe1a35f0efa60846c,/m/03nyg2,Zach J.,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,📍,place,want_to_go,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,vibe,
William Rockefeller Mausoleum,"Sleepy Hollow, NY 10591, United States",41.0975919,-73.85967389999999,,https://www.google.com/maps?ftid=0x89c2c01959d57d99:0x8fcae19ce541a32a,0x89c2c01959d57d99:0x8fcae19ce541a32a,/g/11g01_3dlw,Zach J.,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,📍,place,want_to_go,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,vibe,
Wonderspaces Arizona,"7014 E Camelback Rd #584, Scottsdale, AZ 85251, United States",33.5039503,-111.9300178,,https://www.google.com/maps?ftid=0x872b0bc84620022b:0x314d224399749a79,0x872b0bc84620022b:0x314d224399749a79,/g/11h0ymryn9,Zach J.,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,📍,place,want_to_go,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,vibe,
Wong Tai St,"Wong Tai St, Tai Kok Tsui",22.3223228,114.1598961,,https://www.google.com/maps?ftid=0x340400b099eb717d:0xabc6cca07d2873ab,0x340400b099eb717d:0xabc6cca07d2873ab,/g/1jky5dlcf,Zach J.,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,📍,place,want_to_go,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,vibe,
Woody House,"19 Hing Wan Street, 19 Hing Wan St, Wan Chai",22.2736387,114.1743877,,https://www.google.com/maps?ftid=0x340401005729f757:0xfe5bec123685440e,0x340401005729f757:0xfe5bec123685440e,/g/11y7dh3j7s,Zach J.,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,📍,place,want_to_go,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,vibe,
Woolly Mammoth,,41.9760667,-87.66889719999999,,https://www.google.com/maps?ftid=0x880fd18816fe892b:0xda968b5d89a25d0f,0x880fd18816fe892b:0xda968b5d89a25d0f,,Zach J.,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,📍,place,want_to_go,Want to go,1mSquE0pnDeBv3otPCuMkxC6wzss,vibe,
